C_1,C_2,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,A_10,A_11,A_12,A_13,A_14,A_15,w8,w6,w4,w10,w1,w0,nf8,nf6,nf4,nf10,nf1,nf0,l8,l6,l4,l10,l1,l0,gdc,idd,gbw,pm
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.24E-5,1.71E-5,5.6E-6,2.0E-6,9.0E-6,3.0,5.0,7.0,1.0,1.0,7.0,9.1E-7,8.6E-7,8.6E-7,6.699999999999999E-7,8.8E-7,5.8E-7,51.287,3.4593E-4,6.1387E7,67.049
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.12E-5,1.65E-5,1.1E-5,2.8E-6,1.2E-5,3.0,5.0,7.0,1.0,1.0,7.0,9.3E-7,8.299999999999999E-7,8.4E-7,6.499999999999999E-7,9.0E-7,5.7E-7,50.689,3.3949E-4,6.0287E7,66.191
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.47E-5,1.9299999999999998E-5,1.14E-5,4.9999999999999996E-6,2.1799999999999998E-5,3.0,5.0,5.0,3.0,1.0,3.0,8.9E-7,8.4E-7,8.1E-7,7.599999999999999E-7,8.4E-7,6.3E-7,51.431,3.499E-4,6.0479E7,63.239
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.13E-5,1.66E-5,1.47E-5,1.0E-6,4.9E-6,3.0,1.0,7.0,1.0,1.0,3.0,9.4E-7,8.699999999999999E-7,9.4E-7,8.0E-7,7.7E-7,5.7E-7,51.326,3.2616E-4,5.6836E7,70.022
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,6.34E-5,1.69E-5,8.7E-6,3.2E-6,1.32E-5,3.0,1.0,7.0,1.0,1.0,1.0,9.399999999999999E-7,7.399999999999999E-7,7.799999999999999E-7,6.499999999999999E-7,7.599999999999999E-7,5.7E-7,50.601,3.3559E-4,6.0303E7,69.105
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.929999999999999E-5,1.45E-5,3.84E-5,3.5999999999999994E-6,1.53E-5,3.0,3.0,7.0,1.0,1.0,3.0,9.000000000000001E-7,8.499999999999999E-7,7.799999999999999E-7,9.399999999999999E-7,9.0E-7,6.1E-7,51.635,3.1591E-4,5.3965E7,65.629
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.07E-5,1.72E-5,1.0E-6,1.5E-6,6.5999999999999995E-6,3.0,7.0,8.0,1.0,1.0,8.0,9.3E-7,8.6E-7,8.1E-7,4.8E-7,9.0E-7,5.8E-7,50.526,3.4081E-4,6.134E7,68.338
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.6899999999999994E-5,1.9999999999999998E-5,5.0799999999999995E-5,6.199999999999999E-6,8.099999999999999E-5,5.0,3.0,1.0,1.0,5.0,1.0,8.9E-7,9.4E-7,6.499999999999999E-7,9.4E-7,3.0E-7,6.9E-7,51.603,3.0105E-4,5.2934E7,64.761
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,3.02E-5,7.8E-6,3.4999999999999995E-6,4.2E-6,7.599999999999999E-5,5.0,3.0,1.0,1.0,1.0,7.0,8.0E-7,4.0E-7,4.2E-7,8.6E-7,3.0E-7,5.5E-7,51.361,3.2587E-4,6.0664E7,60.017
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.8399999999999997E-5,1.16E-5,4.2499999999999996E-5,1.1E-6,1.89E-5,5.0,7.0,3.0,1.0,1.0,3.0,8.8E-7,8.4E-7,7.0E-7,9.200000000000001E-7,3.0E-7,5.5E-7,51.557,3.4715E-4,6.7553E7,65.624
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.819999999999999E-5,1.11E-5,2.12E-5,1.5E-6,2.56E-5,5.0,7.0,3.0,1.0,1.0,5.0,8.6E-7,8.6E-7,5.8E-7,6.699999999999999E-7,3.1E-7,6.3E-7,51.952,3.2642E-4,6.0911E7,64.32
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.8399999999999997E-5,7.9E-6,7.0E-6,1.6999999999999998E-6,2.4E-5,1.0,7.0,7.0,1.0,3.0,3.0,8.2E-7,5.699999999999999E-7,4.3999999999999997E-7,7.399999999999999E-7,3.0E-7,5.7E-7,52.048,3.4133E-4,6.3006E7,67.597
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,6.0299999999999995E-5,1.23E-5,1.21E-5,2.6999999999999996E-6,3.4699999999999996E-5,3.0,5.0,7.0,1.0,1.0,1.0,8.499999999999999E-7,6.4E-7,5.3E-7,6.6E-7,3.2E-7,5.5E-7,51.12,3.2485E-4,6.5179E7,66.424
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.0199999999999994E-5,1.18E-5,2.22E-5,2.5999999999999997E-6,3.12E-5,3.0,7.0,5.0,3.0,3.0,1.0,8.699999999999999E-7,6.800000000000001E-7,5.9E-7,8.8E-7,3.2E-7,6.0E-7,51.601,3.2468E-4,6.0629E7,67.459
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,6.45E-5,9.100000000000001E-6,2.95E-5,1.0E-6,1.65E-5,5.0,7.0,3.0,1.0,1.0,3.0,8.8E-7,9.3E-7,5.9E-7,8.6E-7,3.0E-7,4.7E-7,50.836,3.4732E-4,7.0907E7,66.989
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,6.419999999999999E-5,9.4E-6,1.0E-5,2.1000000000000002E-6,3.289999999999999E-5,5.0,7.0,3.0,1.0,3.0,3.0,8.4E-7,8.0E-7,5.8E-7,9.399999999999999E-7,3.0E-7,6.0E-7,52.811,2.9541E-4,5.2902E7,65.539
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.79E-5,1.0E-5,2.62E-5,1.1E-6,1.86E-5,5.0,7.0,3.0,3.0,1.0,3.0,9.1E-7,8.8E-7,6.4E-7,8.1E-7,3.0E-7,5.1E-7,51.069,3.3888E-4,6.801E7,66.364
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,9.049999999999999E-5,3.789999999999999E-5,7.2999999999999996E-6,6.4E-6,8.62E-5,5.0,5.0,3.0,1.0,3.0,7.0,8.0E-7,8.8E-7,9.1E-7,8.9E-7,3.0E-7,6.699999999999999E-7,52.479,3.2133E-4,5.6745E7,62.841
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,8.719999999999999E-5,3.78E-5,7.499999999999999E-6,5.7E-6,8.14E-5,5.0,3.0,3.0,3.0,1.0,7.0,7.799999999999999E-7,8.8E-7,9.000000000000001E-7,8.499999999999999E-7,3.0E-7,6.499999999999999E-7,52.192,3.3242E-4,5.976E7,63.026
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,8.13E-5,3.7E-5,3.59E-5,5.7999999999999995E-6,8.259999999999999E-5,5.0,7.0,7.0,3.0,1.0,7.0,8.9E-7,9.1E-7,9.000000000000001E-7,8.299999999999999E-7,3.0E-7,5.7E-7,50.277,3.2901E-4,6.3561E7,63.097
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,8.92E-5,3.64E-5,9.5E-6,6.099999999999999E-6,8.63E-5,5.0,7.0,3.0,3.0,1.0,7.0,7.900000000000001E-7,8.8E-7,8.9E-7,9.399999999999999E-7,3.1E-7,7.0E-7,52.831,3.2186E-4,5.5737E7,62.206
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,8.489999999999999E-5,3.7999999999999995E-5,2.08E-5,5.7999999999999995E-6,7.9E-5,5.0,7.0,5.0,3.0,1.0,7.0,8.499999999999999E-7,9.000000000000001E-7,8.8E-7,8.8E-7,3.1E-7,6.499999999999999E-7,51.744,3.2354E-4,5.9144E7,63.107
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,8.759999999999999E-5,3.4599999999999994E-5,2.9E-5,5.5E-6,6.989999999999999E-5,3.0,7.0,7.0,3.0,1.0,7.0,8.499999999999999E-7,9.000000000000001E-7,8.9E-7,8.9E-7,3.1E-7,5.599999999999999E-7,50.551,3.2306E-4,6.2214E7,64.845
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,8.57E-5,3.7099999999999994E-5,1.68E-5,5.899999999999999E-6,8.329999999999999E-5,5.0,5.0,3.0,3.0,1.0,7.0,8.1E-7,8.9E-7,9.000000000000001E-7,9.200000000000001E-7,3.1E-7,7.4E-7,53.002,3.112E-4,5.2881E7,62.898
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1E-6,8.489999999999999E-5,3.84E-5,9.4E-6,5.7E-6,7.9E-5,5.0,1.0,5.0,3.0,1.0,7.0,8.9E-7,8.9E-7,8.8E-7,8.8E-7,3.0E-7,6.0E-7,51.534,3.3296E-4,6.2714E7,63.393
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,8.46E-5,3.7E-5,1.22E-5,5.7999999999999995E-6,8.3E-5,5.0,5.0,5.0,3.0,1.0,7.0,8.2E-7,8.9E-7,8.8E-7,9.1E-7,3.0E-7,6.800000000000001E-7,52.481,3.0866E-4,5.447E7,64.245
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,8.68E-5,3.53E-5,1.09E-5,6.099999999999999E-6,8.91E-5,5.0,5.0,3.0,1.0,1.0,7.0,8.4E-7,8.8E-7,9.000000000000001E-7,9.1E-7,3.1E-7,6.499999999999999E-7,52.161,3.2057E-4,5.8353E7,61.072
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,6.539999999999999E-5,2.41E-5,1.32E-5,6.5E-6,7.74E-5,1.0,7.0,1.0,1.0,5.0,1.0,9.000000000000001E-7,8.2E-7,6.9E-7,9.200000000000001E-7,3.0E-7,6.0E-7,51.274,3.2474E-4,6.1268E7,64.815
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,6.639999999999999E-5,2.52E-5,9.4E-6,5.899999999999999E-6,6.63E-5,3.0,8.0,5.0,5.0,7.0,1.0,8.4E-7,7.7E-7,7.3E-7,8.0E-7,3.0E-7,5.900000000000001E-7,50.844,3.3547E-4,6.3682E7,65.253
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.159999999999999E-5,2.66E-5,2.04E-5,7.2E-6,8.63E-5,1.0,1.0,1.0,1.0,5.0,1.0,8.499999999999999E-7,9.1E-7,7.3E-7,8.699999999999999E-7,3.2E-7,7.3E-7,52.5,3.2957E-4,5.664E7,61.39
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.51E-5,2.3199999999999998E-5,3.0E-6,6.5E-6,7.329999999999999E-5,3.0,7.0,3.0,1.0,3.0,1.0,8.4E-7,8.0E-7,7.5E-7,8.499999999999999E-7,3.1E-7,6.4E-7,52.087,2.7726E-4,4.8455E7,68.109
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.23E-5,2.28E-5,7.1E-6,6.4E-6,8.999999999999999E-5,3.0,7.0,3.0,1.0,5.0,1.0,8.9E-7,7.3E-7,6.9E-7,9.399999999999999E-7,3.0E-7,6.499999999999999E-7,51.763,3.3045E-4,6.1382E7,60.611
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.9399999999999994E-5,2.52E-5,1.77E-5,5.5E-6,5.929999999999999E-5,3.0,5.0,7.0,1.0,5.0,1.0,8.4E-7,7.900000000000001E-7,6.6E-7,8.499999999999999E-7,3.0E-7,5.8E-7,50.611,3.4922E-4,6.6533E7,67.316
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.379999999999999E-5,2.6399999999999998E-5,1.12E-5,6.4E-6,8.539999999999999E-5,3.0,1.0,3.0,1.0,3.0,1.0,8.8E-7,6.9E-7,7.5E-7,8.8E-7,3.0E-7,6.800000000000001E-7,52.079,3.0369E-4,5.5242E7,63.905
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.9399999999999994E-5,2.51E-5,6.099999999999999E-6,6.199999999999999E-6,7.309999999999999E-5,3.0,5.0,3.0,1.0,5.0,1.0,8.299999999999999E-7,7.399999999999999E-7,7.1E-7,8.499999999999999E-7,3.0E-7,6.1E-7,51.295,3.3666E-4,6.29E7,64.951
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.159999999999999E-5,2.66E-5,2.04E-5,7.2E-6,8.719999999999999E-5,1.0,1.0,1.0,1.0,5.0,1.0,8.499999999999999E-7,9.200000000000001E-7,7.3E-7,8.699999999999999E-7,3.2E-7,7.3E-7,52.491,3.3182E-4,5.7088E7,61.032
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.159999999999999E-5,2.69E-5,2.04E-5,7.2E-6,8.759999999999999E-5,3.0,1.0,3.0,1.0,5.0,1.0,8.9E-7,9.1E-7,8.0E-7,8.699999999999999E-7,3.2E-7,7.3E-7,52.387,2.8953E-4,5.0226E7,62.604
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,6.829999999999999E-5,2.8499999999999998E-5,8.0E-6,5.0999999999999995E-6,5.2199999999999995E-5,5.0,8.0,5.0,3.0,5.0,1.0,8.8E-7,8.0E-7,7.799999999999999E-7,7.5E-7,3.0E-7,5.7E-7,50.591,3.3315E-4,6.3694E7,68.622
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.269999999999999E-5,2.65E-5,2.03E-5,7.3999999999999995E-6,8.64E-5,1.0,1.0,1.0,1.0,5.0,1.0,8.499999999999999E-7,9.1E-7,7.3E-7,8.699999999999999E-7,3.2E-7,7.4E-7,52.611,3.18E-4,5.3904E7,62.552
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,6.019999999999999E-5,2.3E-5,5.5E-6,6.3E-6,7.269999999999999E-5,3.0,5.0,3.0,7.0,5.0,1.0,8.699999999999999E-7,7.7E-7,7.0E-7,8.0E-7,3.1E-7,5.7E-7,50.297,3.4446E-4,6.6468E7,63.518
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.419999999999999E-5,2.59E-5,2.08E-5,7.0E-6,8.18E-5,1.0,1.0,3.0,1.0,5.0,1.0,8.499999999999999E-7,9.3E-7,7.3E-7,9.000000000000001E-7,3.2E-7,7.1E-7,52.407,3.2261E-4,5.5638E7,62.633
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,6.0599999999999996E-5,1.45E-5,1.55E-5,5.4E-6,8.159999999999999E-5,3.0,7.0,7.0,1.0,5.0,1.0,9.3E-7,7.599999999999999E-7,6.9E-7,9.200000000000001E-7,3.0E-7,6.9E-7,52.522,2.5431E-4,4.3663E7,63.598
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.259999999999999E-5,2.8E-5,4.42E-5,2.6999999999999996E-6,4.42E-5,3.0,1.0,5.0,5.0,1.0,1.0,8.299999999999999E-7,9.4E-7,7.7E-7,7.2E-7,3.0E-7,7.4E-7,52.518,3.464E-4,6.5487E7,60.43
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,6.479999999999999E-5,2.3899999999999998E-5,8.8E-6,4.1E-6,5.929999999999999E-5,3.0,3.0,5.0,1.0,1.0,1.0,7.799999999999999E-7,8.1E-7,7.3E-7,7.599999999999999E-7,3.2E-7,8.0E-7,53.681,3.3684E-4,5.7848E7,60.982
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.9999999999999995E-5,2.34E-5,3.15E-5,4.8E-6,6.84E-5,3.0,1.0,5.0,5.0,5.0,1.0,8.8E-7,9.399999999999999E-7,6.499999999999999E-7,9.200000000000001E-7,3.0E-7,7.7E-7,52.978,3.1284E-4,5.5951E7,61.685
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.01E-5,2.36E-5,1.78E-5,4.399999999999999E-6,6.829999999999999E-5,5.0,1.0,7.0,1.0,1.0,3.0,8.499999999999999E-7,9.1E-7,6.800000000000001E-7,8.699999999999999E-7,3.1E-7,7.5E-7,53.506,3.0516E-4,5.4232E7,61.629
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,6.34E-5,1.73E-5,2.52E-5,2.4E-6,3.28E-5,1.0,1.0,1.0,5.0,1.0,1.0,8.1E-7,9.200000000000001E-7,6.4E-7,8.8E-7,3.2E-7,8.1E-7,54.021,3.2644E-4,5.4948E7,65.529
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.759999999999999E-5,2.75E-5,2.16E-5,4.7E-6,7.06E-5,5.0,1.0,5.0,3.0,3.0,5.0,9.1E-7,9.000000000000001E-7,8.2E-7,8.499999999999999E-7,3.1E-7,7.2E-7,52.875,2.9884E-4,5.4218E7,60.111
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.819999999999999E-5,2.83E-5,2.28E-5,4.1E-6,5.5599999999999996E-5,3.0,3.0,5.0,3.0,1.0,1.0,8.299999999999999E-7,8.499999999999999E-7,8.4E-7,8.1E-7,3.3E-7,7.599999999999999E-7,53.128,3.2426E-4,5.7921E7,61.143
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,6.659999999999999E-5,2.5699999999999998E-5,6.4E-6,4.0E-6,6.699999999999999E-5,3.0,1.0,3.0,1.0,1.0,7.0,9.200000000000001E-7,9.399999999999999E-7,7.7E-7,6.6E-7,3.1E-7,7.3E-7,52.801,2.9605E-4,5.4471E7,60.208
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,8.74E-5,3.02E-5,2.6E-5,4.2999999999999995E-6,6.049999999999999E-5,1.0,1.0,3.0,3.0,3.0,5.0,8.9E-7,9.200000000000001E-7,9.1E-7,9.4E-7,3.2E-7,8.0E-7,53.848,3.037E-4,5.1599E7,60.517
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,8.419999999999999E-5,2.3899999999999998E-5,1.5799999999999998E-5,4.1E-6,5.4199999999999996E-5,1.0,1.0,3.0,1.0,3.0,1.0,8.299999999999999E-7,9.4E-7,7.900000000000001E-7,9.4E-7,3.2E-7,8.0E-7,54.348,3.103E-4,5.2127E7,62.292
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,6.929999999999999E-5,1.86E-5,7.9E-6,5.0999999999999995E-6,6.19E-5,5.0,7.0,5.0,5.0,7.0,7.0,9.200000000000001E-7,7.3E-7,7.5E-7,7.399999999999999E-7,3.0E-7,6.3E-7,51.482,2.609E-4,4.4944E7,68.223
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,8.19E-5,2.2E-5,6.5E-6,6.099999999999999E-6,7.759999999999999E-5,7.0,7.0,8.0,7.0,8.0,5.0,8.499999999999999E-7,7.7E-7,6.800000000000001E-7,7.900000000000001E-7,3.0E-7,6.1E-7,51.443,3.475E-4,6.1704E7,61.962
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.259999999999999E-5,1.96E-5,5.4E-6,4.8E-6,6.489999999999999E-5,5.0,7.0,5.0,8.0,5.0,5.0,8.6E-7,7.399999999999999E-7,7.0E-7,8.0E-7,3.0E-7,5.8E-7,51.2,3.1076E-4,5.8816E7,63.309
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.4E-5,1.91E-5,5.9699999999999994E-5,6.099999999999999E-6,8.3E-5,5.0,7.0,5.0,3.0,8.0,3.0,8.4E-7,9.4E-7,6.4E-7,9.4E-7,3.0E-7,6.1E-7,51.036,3.2352E-4,5.9198E7,61.131
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,8.199999999999999E-5,2.55E-5,3.07E-5,5.7E-6,6.659999999999999E-5,5.0,8.0,8.0,1.0,5.0,1.0,8.299999999999999E-7,9.000000000000001E-7,8.0E-7,8.8E-7,3.1E-7,5.900000000000001E-7,50.901,3.4295E-4,6.4048E7,63.652
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,8.28E-5,2.94E-5,1.16E-5,5.6E-6,7.819999999999999E-5,5.0,7.0,7.0,3.0,1.0,3.0,8.6E-7,9.000000000000001E-7,8.499999999999999E-7,8.2E-7,3.0E-7,5.4E-7,50.469,3.2842E-4,6.4558E7,63.552
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,8.199999999999999E-5,3.09E-5,2.86E-5,6.799999999999999E-6,7.929999999999999E-5,5.0,5.0,5.0,1.0,7.0,1.0,8.2E-7,9.3E-7,7.7E-7,9.399999999999999E-7,3.1E-7,6.6E-7,51.755,3.47E-4,6.281E7,62.025
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,8.379999999999999E-5,2.5E-5,2.5699999999999998E-5,6.699999999999999E-6,8.46E-5,3.0,3.0,5.0,1.0,5.0,1.0,9.3E-7,9.399999999999999E-7,8.6E-7,9.000000000000001E-7,3.1E-7,6.3E-7,51.419,2.7126E-4,4.9469E7,63.917
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,8.199999999999999E-5,2.42E-5,2.86E-5,6.799999999999999E-6,7.929999999999999E-5,5.0,5.0,5.0,1.0,7.0,1.0,8.2E-7,9.3E-7,7.7E-7,9.399999999999999E-7,3.1E-7,6.6E-7,51.817,3.1191E-4,5.4169E7,64.03
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,8.18E-5,2.26E-5,1.75E-5,6.699999999999999E-6,7.02E-5,5.0,5.0,7.0,1.0,7.0,1.0,8.4E-7,8.9E-7,7.399999999999999E-7,9.399999999999999E-7,3.1E-7,6.6E-7,52.067,2.8428E-4,4.7895E7,68.176
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,8.02E-5,2.6E-5,1.27E-5,6.699999999999999E-6,7.649999999999999E-5,3.0,3.0,7.0,3.0,5.0,1.0,7.799999999999999E-7,9.200000000000001E-7,8.0E-7,8.299999999999999E-7,3.1E-7,7.0E-7,52.268,3.0317E-4,5.0565E7,66.086
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,4.1099999999999996E-5,1.21E-5,4.7E-6,2.45E-5,7.34E-5,5.0,1.0,3.0,1.0,3.0,3.0,9.399999999999999E-7,5.9E-7,4.6999999999999995E-7,9.399999999999999E-7,8.8E-7,6.0E-7,49.587,3.4962E-4,5.526E7,60.086
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.8399999999999997E-5,2.17E-5,4.2999999999999995E-6,2.07E-5,7.5E-5,5.0,7.0,3.0,1.0,3.0,1.0,9.399999999999999E-7,7.1E-7,6.9E-7,8.0E-7,7.5E-7,6.6E-7,50.289,3.5138E-4,5.6173E7,60.476
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,6.47E-5,2.56E-5,6.899999999999999E-6,2.08E-5,6.069999999999999E-5,3.0,7.0,3.0,7.0,7.0,1.0,9.399999999999999E-7,7.599999999999999E-7,7.599999999999999E-7,8.2E-7,8.5E-7,6.499999999999999E-7,50.024,3.5017E-4,5.6605E7,60.78
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,8.759999999999999E-5,2.52E-5,3.0E-6,3.75E-5,9.989999999999999E-5,1.0,7.0,3.0,1.0,7.0,1.0,9.399999999999999E-7,8.6E-7,8.6E-7,9.399999999999999E-7,7.2E-7,5.2E-7,47.775,3.4702E-4,5.4334E7,61.069
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,6.879999999999999E-5,1.18E-5,4.0E-6,9.0E-6,3.649999999999999E-5,3.0,5.0,5.0,1.0,5.0,3.0,8.699999999999999E-7,7.399999999999999E-7,6.1E-7,7.900000000000001E-7,8.1E-7,5.599999999999999E-7,50.509,3.4592E-4,5.8591E7,60.352
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.01E-5,1.18E-5,3.9E-6,9.0E-6,3.649999999999999E-5,3.0,5.0,5.0,1.0,5.0,3.0,8.4E-7,6.699999999999999E-7,6.1E-7,8.9E-7,8.1E-7,5.599999999999999E-7,50.753,3.4919E-4,5.8648E7,60.163
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.11E-5,1.16E-5,3.8E-6,9.0E-6,3.649999999999999E-5,3.0,5.0,5.0,1.0,5.0,3.0,8.4E-7,6.800000000000001E-7,6.1E-7,9.1E-7,8.1E-7,5.599999999999999E-7,50.783,3.4556E-4,5.7805E7,60.313
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,6.879999999999999E-5,1.15E-5,3.9E-6,9.0E-6,3.649999999999999E-5,3.0,5.0,5.0,1.0,5.0,3.0,8.699999999999999E-7,6.800000000000001E-7,6.1E-7,8.4E-7,8.1E-7,5.5E-7,50.489,3.4376E-4,5.8365E7,60.216
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.049999999999999E-5,1.15E-5,3.9E-6,9.0E-6,3.649999999999999E-5,3.0,5.0,5.0,1.0,5.0,3.0,8.4E-7,6.800000000000001E-7,6.1E-7,9.399999999999999E-7,8.1E-7,5.599999999999999E-7,50.802,3.4567E-4,5.7732E7,60.361
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,6.86E-5,1.18E-5,4.7E-6,9.0E-6,3.649999999999999E-5,3.0,5.0,5.0,1.0,5.0,3.0,8.6E-7,6.800000000000001E-7,6.1E-7,8.9E-7,8.1E-7,5.599999999999999E-7,50.72,3.4594E-4,5.8488E7,60.25
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,6.85E-5,1.19E-5,3.9E-6,9.0E-6,3.649999999999999E-5,3.0,5.0,5.0,1.0,5.0,3.0,8.6E-7,6.800000000000001E-7,6.1E-7,8.9E-7,8.1E-7,5.599999999999999E-7,50.718,3.473E-4,5.8819E7,60.184
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.11E-5,1.18E-5,3.8E-6,9.0E-6,3.649999999999999E-5,3.0,5.0,5.0,1.0,5.0,3.0,8.4E-7,6.800000000000001E-7,6.1E-7,9.000000000000001E-7,8.1E-7,5.599999999999999E-7,50.778,3.4781E-4,5.8389E7,60.19
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.01E-5,1.16E-5,2.3E-6,9.0E-6,3.649999999999999E-5,3.0,5.0,5.0,1.0,5.0,3.0,8.699999999999999E-7,7.399999999999999E-7,6.1E-7,9.1E-7,8.1E-7,5.5E-7,50.459,3.4605E-4,5.8773E7,60.214
